total_qty,uom,guid,createdAt,startdatetime
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,062415fc-7754-8486-d3fe-85f93c594a11,2023-06-19 23:03:09+00,2023-06-19 21:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,064bf318-3167-8d0d-e608-f1640997151a,2023-05-24 16:02:54+00,2023-05-24 14:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,06b9ec82-8187-94f4-abd8-8abcc15f51ba,2023-03-30 00:02:53+00,2023-03-29 22:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,074c9046-08b2-1701-d5a5-5c013c116360,2023-05-29 13:03:36+00,2023-05-29 11:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,0780bc91-dccf-6fde-f0d5-630206f4093c,2023-06-20 11:03:12+00,2023-06-20 09:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,078fdf3f-ff99-80e7-d18e-83e8c51926ac,2023-04-15 14:02:49+00,2023-04-15 12:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,0790093b-d2a4-05c5-af6c-46da13c2843b,2023-05-16 17:03:06+00,2023-05-16 15:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,07a0bddf-d031-95ef-89b5-3cd9e7459ec0,2023-04-29 13:02:32+00,2023-04-29 11:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,07b530d0-659e-ab36-ee1e-7f75cb256342,2023-05-21 23:03:09+00,2023-05-21 21:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,07fefd9b-a28e-80e7-4539-8aea64877ad7,2023-05-03 15:03:05+00,2023-05-03 13:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,0806c448-0b7a-c484-3de7-015af14ccd88,2023-04-04 12:02:58+00,2023-04-04 10:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,081d0d2f-76de-d205-0d49-1bd078c08cce,2023-04-22 14:02:45+00,2023-04-22 12:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,0831d06a-7d83-6016-4cf6-98eef387e75d,2023-05-02 10:02:44+00,2023-05-02 08:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,08323080-e957-f4a8-f1ff-c9013e37e54e,2023-05-19 12:02:35+00,2023-05-19 10:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,08356733-3739-143f-09ef-fe928f5088d8,2023-05-08 00:03:03+00,2023-05-07 22:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,087f014c-5f3a-0135-88b5-f141875b9ad9,2023-04-13 22:02:59+00,2023-04-13 20:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,08923b60-e384-8566-4f92-99dfab3ab169,2023-04-29 08:02:53+00,2023-04-29 06:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,08e6b99a-50e2-b439-50a6-b28489bade15,2023-04-05 17:03:11+00,2023-04-05 15:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,09093f36-7599-e7ab-3224-07b9083cd39b,2023-04-19 02:02:54+00,2023-04-19 00:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,0934aa44-acbf-af06-4ebe-0244ce7d3c66,2023-06-18 00:02:55+00,2023-06-17 22:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,09821f64-7df0-8da1-20d7-380a3db15f5d,2023-05-18 12:03:08+00,2023-05-18 10:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,09abf4cf-1dd9-ebae-73cb-6ea0bdbe9f13,2023-06-02 04:03:13+00,2023-06-02 02:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,09b1d248-f1bb-7ef6-c58e-57fdf624de88,2023-05-01 09:02:27+00,2023-05-01 07:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,09b7355b-6a1d-0212-1975-b4ab3f6c81df,2023-04-07 16:02:57+00,2023-04-07 14:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,09c40d39-6712-da2d-03ec-c2e1f12cd54e,2023-05-09 22:02:51+00,2023-05-09 20:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,09f84e60-9287-2688-78cc-c109a7a96bfa,2023-03-26 00:03:01+00,2023-03-25 22:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,0a0f421f-4b57-b330-46c7-567f972712d4,2023-05-05 04:02:36+00,2023-05-05 02:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,0a5d43bc-cf7f-fcd7-e4dc-e785fb958809,2023-05-16 11:03:20+00,2023-05-16 09:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,0a8235c9-b5d3-82cf-0931-06402aef2471,2023-05-27 06:03:22+00,2023-05-27 04:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,0a93352a-f1c1-76e3-b911-93bfe85534d4,2023-05-02 03:02:37+00,2023-05-02 01:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,0a9f7926-cc92-96b1-0d9f-07d615ec1f0b,2023-05-10 17:03:01+00,2023-05-10 15:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,0ac21d65-6dcc-3f7d-3e55-51bdf423be00,2023-04-18 07:02:51+00,2023-04-18 05:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,0ad8955b-23bc-d237-34d6-f13ff713d131,2023-04-27 03:02:40+00,2023-04-27 01:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,0ae3d9a2-ecc4-fada-5600-3635f9191ca1,2023-05-27 20:03:20+00,2023-05-27 18:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,0b22c309-97a5-e44d-132a-86cda6f55600,2023-04-23 16:03:05+00,2023-04-23 14:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,0b2e4c80-41d7-afbe-a544-ef0eecd94184,2023-05-02 06:02:39+00,2023-05-02 04:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,0b2fa8a8-707a-ca1e-e1e9-d6ff16f6a24c,2023-05-30 03:02:26+00,2023-05-30 01:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,0b4b7ae8-f8da-81a6-2b57-711279252185,2023-05-03 05:02:52+00,2023-05-03 03:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,0b664ebb-ddac-3e2c-2310-3fd4bcc4e59b,2023-03-29 15:03:16+00,2023-03-29 13:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,0b721f7f-cbf2-9086-bf35-04406468c3a3,2023-04-27 14:03:33+00,2023-04-27 12:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,0b774ee6-7090-14b2-ee83-1fbe8419080d,2023-06-16 14:03:03+00,2023-06-16 12:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,0ba0ecb5-4eee-2522-33a2-63c3c42322d6,2023-06-11 18:03:16+00,2023-06-11 16:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,0bd44bd1-4c97-d3f7-ae43-71c196e5238d,2023-06-19 19:03:34+00,2023-06-19 17:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,0bde07c5-23ce-9847-548f-eca8098c1fba,2023-04-26 07:02:59+00,2023-04-26 05:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,0bdf6799-d9b4-a554-e33b-695260b3e1b9,2023-03-31 13:03:34+00,2023-03-31 11:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,0c0e6dfc-f04a-4419-5658-c1876fc0c73f,2023-05-09 20:02:43+00,2023-05-09 18:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,0c0ea5b3-1c80-894b-3a5e-7702ec0abe6a,2023-04-10 15:02:44+00,2023-04-10 13:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,0c4af0ba-34d7-6ce6-3cef-933d12aa8e08,2023-04-07 23:03:13+00,2023-04-07 21:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,0c4f2f40-4ad2-03eb-df3a-e26f57079776,2023-06-10 13:02:57+00,2023-06-10 11:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,0c650bb5-20a4-d75d-85bf-2999f21dd9bf,2023-05-10 05:02:39+00,2023-05-10 03:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,0c69ad8d-24fe-9120-345e-bf959d2610dc,2023-04-15 08:03:10+00,2023-04-15 06:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,0cc55660-24e0-b9be-e4ea-6d28b3d9cfae,2023-05-28 23:03:04+00,2023-05-28 21:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,0cda1d78-8046-65d6-c80d-563f8c24c7f3,2023-04-09 12:02:39+00,2023-04-09 10:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,0cf04933-e9c4-6996-6c8b-362b3e9f02c5,2023-05-16 21:03:25+00,2023-05-16 19:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,0d1a7532-426b-01cb-468d-144499f5309c,2023-05-27 04:02:59+00,2023-05-27 02:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,0d54fd4b-bb87-93d5-890c-b9e4b62ad460,2023-05-13 21:02:46+00,2023-05-13 19:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,0dd07b72-6a2c-146d-0657-7f2c263a55a8,2023-04-16 11:03:21+00,2023-04-16 09:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,0dd63c35-3c46-9c9a-4dc4-a9359b0dd190,2023-05-13 10:03:04+00,2023-05-13 08:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,0e4c8a11-d11a-ad6c-8317-d0e950c88365,2023-04-24 04:02:33+00,2023-04-24 02:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,0e59aadb-242f-5421-0cc9-c8f5f1423bcd,2023-05-12 10:02:54+00,2023-05-12 08:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,0e7a0c47-2409-9411-9f67-5d2c9147bd2f,2023-03-27 04:02:51+00,2023-03-27 02:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,0e7f9362-2cd1-e451-0488-b06898b92466,2023-04-23 04:02:41+00,2023-04-23 02:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,0ea11707-d002-d476-895c-f5439b8c411e,2023-06-03 06:03:09+00,2023-06-03 04:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,0ea327c5-9b76-1e5d-a53c-f4d6c93bf9b0,2023-04-24 10:02:35+00,2023-04-24 08:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,0eb99dda-225f-a925-562b-057f56b34e85,2023-06-20 06:03:31+00,2023-06-20 04:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,0ec45802-58e9-6025-25b1-90a8c0139dcd,2023-04-24 09:02:34+00,2023-04-24 07:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,0edc77b4-c511-61e1-d6f5-3c6c108e8165,2023-06-12 03:03:01+00,2023-06-12 01:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,0ef7524e-4ad1-b828-6fd7-633d173bbaed,2023-05-31 04:03:11+00,2023-05-31 02:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,0ef7eb66-75ba-5466-4156-9713833ef54b,2023-04-16 09:03:19+00,2023-04-16 07:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,0f1c245c-65b9-6799-91a2-7e1d20b53232,2023-03-25 10:02:51+00,2023-03-25 08:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,0f272394-a8bd-b273-9b4b-d2282b142eed,2023-04-05 00:03:10+00,2023-04-04 22:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,0f493e42-6f4f-a83d-79bf-45636a7ed1dd,2023-06-13 12:03:21+00,2023-06-13 10:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,0f4a1383-4309-74a3-5ff8-545f1477fdd3,2023-05-24 18:03:03+00,2023-05-24 16:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,0f4e0924-6070-c1fc-9de9-12e4ecfaab0d,2023-03-31 20:02:56+00,2023-03-31 18:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,0f773582-2758-3c0e-e394-6ac0d2037964,2023-05-07 08:02:43+00,2023-05-07 06:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,0f8446d5-7622-ebc2-fcb9-a1c5b5fc4026,2023-04-24 14:02:37+00,2023-04-24 12:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,0f897ab7-36bf-d296-ffa2-a8ef14262a16,2023-05-09 08:02:55+00,2023-05-09 06:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,0f9ddd8f-51b0-c910-efa8-9b0eb4e51479,2023-04-12 12:02:46+00,2023-04-12 10:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,0fdb9801-6e43-0efd-8d05-142bfeccf577,2023-05-09 19:03:01+00,2023-05-09 17:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,0fdea0fb-c283-c7ad-fd0f-301a42205487,2023-06-04 03:03:01+00,2023-06-04 01:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,0ff0f3cb-2911-158b-4f93-b78d867f8cad,2023-06-18 10:03:23+00,2023-06-18 08:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,10160edc-c5f6-3fa1-c0ba-fc2dff466d88,2023-04-04 04:03:27+00,2023-04-04 02:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,102e947c-5df1-16f9-79dd-e8da882db639,2023-04-10 07:02:57+00,2023-04-10 05:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,10320fdb-efe2-b489-ba3d-f97e12a9b726,2023-06-21 16:03:19+00,2023-06-21 14:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,1045cdfe-f84e-e6a3-1978-17b69bf94471,2023-04-20 10:03:02+00,2023-04-20 08:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,105d0e1e-2cd2-381a-375b-a604ada767a1,2023-04-17 00:03:02+00,2023-04-16 22:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,1090fe58-f682-fdd2-5d98-4ad4f022a269,2023-04-27 12:03:06+00,2023-04-27 10:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,10ae5e1d-39cb-ffad-e925-235ac797e83e,2023-06-06 10:03:36+00,2023-06-06 08:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,10ae6fc1-e3c5-dbad-1e81-9e87e7a566a7,2023-04-13 11:03:21+00,2023-04-13 09:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,10b3795c-851a-eb0d-da73-5d34cef5d0bd,2023-03-25 19:03:00+00,2023-03-25 17:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,10e1c75e-f053-972f-180a-57128e4a1555,2023-06-01 07:02:59+00,2023-06-01 05:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,10ede26f-d1e1-3de2-21d7-709520d7073c,2023-05-08 12:02:48+00,2023-05-08 10:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,10ef8370-085d-b53a-5ea8-012ffc530203,2023-06-20 22:03:34+00,2023-06-20 20:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,10f408ac-e2cf-eb3f-c1c3-c8c6816daf13,2023-05-22 11:03:02+00,2023-05-22 09:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,11216b8f-5b66-f9f0-a31d-ef8088fc7f8f,2023-06-17 11:02:52+00,2023-06-17 09:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,1165ff48-8bde-d314-9332-d0c548f485d8,2023-06-14 18:03:53+00,2023-06-14 16:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,11777c73-5c17-a1e4-deac-621dfea2178d,2023-06-20 14:03:13+00,2023-06-20 12:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,11a6fd58-ab3a-b786-5c9a-8a6e617e2aeb,2023-05-04 15:03:07+00,2023-05-04 13:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,11a9bd27-2372-983f-a48b-d2431d5e753e,2023-06-02 09:02:39+00,2023-06-02 07:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,11d09819-7644-7d52-600f-69a6cc000444,2023-05-17 21:03:06+00,2023-05-17 19:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,121358ba-72de-6f4a-6b0b-dbbfd9884f30,2023-05-16 18:03:05+00,2023-05-16 16:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,1246f5a7-72d0-fe1f-d383-9b534426715a,2023-05-29 11:03:00+00,2023-05-29 09:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,126c34e4-2537-e863-4ea5-c5c275cd636d,2023-06-03 05:03:05+00,2023-06-03 03:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,12794d1e-0e3a-dd9c-9d6a-8ea1d524c837,2023-05-22 23:02:45+00,2023-05-22 21:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,12ace64a-5fc4-a64d-66c5-eb3441440f79,2023-04-18 11:02:38+00,2023-04-18 09:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,12bf8958-9183-ce0b-6cfc-99f7f8f97f96,2023-04-29 20:02:42+00,2023-04-29 18:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,12d0abc4-ff24-b5eb-d153-4de11cb7347c,2023-04-12 20:02:52+00,2023-04-12 18:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,12d22703-418e-fad4-3b63-dfc7456dc692,2023-04-06 02:02:57+00,2023-04-06 00:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,12dde697-7ba4-cbde-b9af-a317ebd79b93,2023-03-31 19:03:13+00,2023-03-31 17:00:00+00
8,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,12fdd2dc-dbf0-9c0e-a920-6d5550db8f41,2023-04-27 09:02:56+00,2023-04-27 07:00:00+00
