total_qty,uom,guid,createdAt,startdatetime
591,DRAAS_DIAMOND_GB_MEMORY_UK_1,01fb1f8a-0e7f-a5ef-cef6-e2610d41f111,2023-02-28 10:01:39+00,2023-02-28 08:00:00+00
587,DRAAS_DIAMOND_GB_MEMORY_UK_1,0216b639-de4b-dc0f-93f3-b8c8c6eea3ab,2023-05-19 06:01:24+00,2023-05-19 04:00:00+00
585,DRAAS_DIAMOND_GB_MEMORY_UK_1,023f7eb5-ba5b-e697-07d4-c62b1b0a8054,2023-02-10 23:01:40+00,2023-02-10 21:00:00+00
587,DRAAS_DIAMOND_GB_MEMORY_UK_1,024ec5c3-9689-3bc1-5c9c-e2aa6f66ed72,2023-05-30 09:01:43+00,2023-05-30 07:00:00+00
587,DRAAS_DIAMOND_GB_MEMORY_UK_1,025c5f65-4cd4-7704-235e-2f9a2317d74e,2023-06-12 21:01:49+00,2023-06-12 19:00:00+00
591,DRAAS_DIAMOND_GB_MEMORY_UK_1,025e9187-bc46-7ba2-2dd4-7d7bb34d8e4a,2023-02-24 03:01:52+00,2023-02-24 01:00:00+00
585,DRAAS_DIAMOND_GB_MEMORY_UK_1,028537c5-94af-31ad-aaa1-eefbdc3ec8fd,2023-02-07 05:01:17+00,2023-02-07 03:00:00+00
591,DRAAS_DIAMOND_GB_MEMORY_UK_1,0296d6ea-6006-8717-b9e0-ced7c6617bd6,2023-02-24 20:01:51+00,2023-02-24 18:00:00+00
585,DRAAS_DIAMOND_GB_MEMORY_UK_1,029b3ce4-5154-f8bf-eae1-dcf107395429,2023-02-03 16:01:23+00,2023-02-03 14:00:00+00
591,DRAAS_DIAMOND_GB_MEMORY_UK_1,02a6204d-cd55-e64f-525a-73c3a6ff5caf,2023-03-30 23:01:30+00,2023-03-30 21:00:00+00
591,DRAAS_DIAMOND_GB_MEMORY_UK_1,02c70ac7-fc1d-d2d6-7b34-b00771ae84f8,2023-04-19 11:01:33+00,2023-04-19 09:00:00+00
587,DRAAS_DIAMOND_GB_MEMORY_UK_1,02c9f35f-9cac-e4bd-6817-8c574f09e057,2023-06-03 04:01:25+00,2023-06-03 02:00:00+00
587,DRAAS_DIAMOND_GB_MEMORY_UK_1,02deda4d-3790-3d8f-6693-1359a0ea369e,2023-06-17 08:01:45+00,2023-06-17 06:00:00+00
591,DRAAS_DIAMOND_GB_MEMORY_UK_1,02e70c23-1d20-4e45-be52-ac5fd67bbe9e,2023-04-03 13:01:16+00,2023-04-03 11:00:00+00
587,DRAAS_DIAMOND_GB_MEMORY_UK_1,02f2a3a5-a187-cbd7-d1f6-7444223a88ba,2023-06-17 17:01:53+00,2023-06-17 15:00:00+00
585,DRAAS_DIAMOND_GB_MEMORY_UK_1,031f9e3c-c74e-c8f5-5767-919a5c4bebcb,2023-02-13 17:01:34+00,2023-02-13 15:00:00+00
587,DRAAS_DIAMOND_GB_MEMORY_UK_1,032a47d8-7773-7d94-ef9d-ef9a279a47e4,2023-05-05 02:01:05+00,2023-05-05 00:00:00+00
587,DRAAS_DIAMOND_GB_MEMORY_UK_1,034db174-1404-9d00-9ff9-bb179d389618,2023-04-27 03:01:13+00,2023-04-27 01:00:00+00
587,DRAAS_DIAMOND_GB_MEMORY_UK_1,03591607-cab4-3506-7590-48031614f75d,2023-05-19 08:01:25+00,2023-05-19 06:00:00+00
587,DRAAS_DIAMOND_GB_MEMORY_UK_1,035a1521-2e56-471c-7054-41596249dcb1,2023-06-14 02:01:35+00,2023-06-14 00:00:00+00
585,DRAAS_DIAMOND_GB_MEMORY_UK_1,035f35b8-2f0c-848b-f61c-82b6e0dbdcb7,2023-02-08 10:01:51+00,2023-02-08 08:00:00+00
587,DRAAS_DIAMOND_GB_MEMORY_UK_1,036130ef-03eb-dfa0-3a6c-3000af11876f,2023-05-01 13:01:21+00,2023-05-01 11:00:00+00
585,DRAAS_DIAMOND_GB_MEMORY_UK_1,03620ae3-5d20-2d62-8576-cb3de96b9ad5,2023-02-04 15:01:31+00,2023-02-04 13:00:00+00
587,DRAAS_DIAMOND_GB_MEMORY_UK_1,03834d5c-20df-8243-79c3-2a97add46658,2023-05-14 02:01:32+00,2023-05-14 00:00:00+00
591,DRAAS_DIAMOND_GB_MEMORY_UK_1,0383f907-f71c-1d82-49e7-f6add910f947,2023-04-13 03:01:43+00,2023-04-13 01:00:00+00
591,DRAAS_DIAMOND_GB_MEMORY_UK_1,038bf874-1149-60e2-b463-604ea907e585,2023-03-07 02:01:27+00,2023-03-07 00:00:00+00
585,DRAAS_DIAMOND_GB_MEMORY_UK_1,038cb0b6-cb6b-8cc9-4285-ecaacf4d205c,2023-02-05 17:01:32+00,2023-02-05 15:00:00+00
587,DRAAS_DIAMOND_GB_MEMORY_UK_1,0391fbf3-0c7e-f700-4311-7ae445653ae4,2023-05-20 19:01:20+00,2023-05-20 17:00:00+00
587,DRAAS_DIAMOND_GB_MEMORY_UK_1,03a12f7e-a36e-4803-d494-ed099bfa8146,2023-06-11 05:01:29+00,2023-06-11 03:00:00+00
591,DRAAS_DIAMOND_GB_MEMORY_UK_1,03a48704-1dda-6a15-529a-ad4a875cbcc7,2023-02-22 06:01:27+00,2023-02-22 04:00:00+00
585,DRAAS_DIAMOND_GB_MEMORY_UK_1,03a91c69-7908-8d98-7309-20e66c0e4907,2023-02-14 18:01:31+00,2023-02-14 16:00:00+00
587,DRAAS_DIAMOND_GB_MEMORY_UK_1,03be3a36-008e-b6c1-13f3-4fdc34c5c655,2023-06-07 20:01:23+00,2023-06-07 18:00:00+00
585,DRAAS_DIAMOND_GB_MEMORY_UK_1,03d92768-8771-1f9c-286a-59a7558ac1d4,2023-02-07 13:01:34+00,2023-02-07 11:00:00+00
591,DRAAS_DIAMOND_GB_MEMORY_UK_1,03dc9369-f3ee-0969-00e9-6d6545e0c06e,2023-03-07 14:01:14+00,2023-03-07 12:00:00+00
585,DRAAS_DIAMOND_GB_MEMORY_UK_1,043b7795-e0c0-e2aa-984d-e600fa111bea,2023-02-07 15:01:18+00,2023-02-07 13:00:00+00
591,DRAAS_DIAMOND_GB_MEMORY_UK_1,04ffcf81-6468-ac74-f45c-1f806098df7f,2023-03-26 11:01:27+00,2023-03-26 09:00:00+00
587,DRAAS_DIAMOND_GB_MEMORY_UK_1,05161018-dc12-110a-dc3d-784d8d59aae9,2023-06-09 11:01:39+00,2023-06-09 09:00:00+00
587,DRAAS_DIAMOND_GB_MEMORY_UK_1,051d890b-d530-e1f5-66f1-94f942727a2a,2023-06-06 17:01:10+00,2023-06-06 15:00:00+00
587,DRAAS_DIAMOND_GB_MEMORY_UK_1,051f1e78-d33c-83f1-3dea-488a2cc7f079,2023-06-07 03:01:23+00,2023-06-07 01:00:00+00
591,DRAAS_DIAMOND_GB_MEMORY_UK_1,055c7827-fe54-f28d-b656-6b9405d4c584,2023-03-14 18:01:22+00,2023-03-14 16:00:00+00
591,DRAAS_DIAMOND_GB_MEMORY_UK_1,056dbfba-93e3-6f46-57b6-f24a6bbf25da,2023-03-24 03:01:36+00,2023-03-24 01:00:00+00
591,DRAAS_DIAMOND_GB_MEMORY_UK_1,05715760-62ee-d3d1-295f-0607e0121e06,2023-02-22 09:01:31+00,2023-02-22 07:00:00+00
591,DRAAS_DIAMOND_GB_MEMORY_UK_1,057e059f-dd3d-525f-8620-a8e5794d008c,2023-04-06 21:01:34+00,2023-04-06 19:00:00+00
591,DRAAS_DIAMOND_GB_MEMORY_UK_1,0596c6d6-e694-a5b8-3a18-c348644d776c,2023-04-21 12:01:00+00,2023-04-21 10:00:00+00
587,DRAAS_DIAMOND_GB_MEMORY_UK_1,05a6bf34-df7c-4b14-3376-1f45d2b381fc,2023-04-25 14:01:24+00,2023-04-25 12:00:00+00
587,DRAAS_DIAMOND_GB_MEMORY_UK_1,05ce017b-80c1-6a40-8afa-2fcfe56707a0,2023-04-24 07:01:26+00,2023-04-24 05:00:00+00
591,DRAAS_DIAMOND_GB_MEMORY_UK_1,05d06d2a-b2b5-b7ed-6a4e-fdc52c595c6e,2023-03-23 16:01:10+00,2023-03-23 14:00:00+00
591,DRAAS_DIAMOND_GB_MEMORY_UK_1,05e76f83-34c9-edf0-4350-e4a6d709cb75,2023-03-04 14:01:14+00,2023-03-04 12:00:00+00
591,DRAAS_DIAMOND_GB_MEMORY_UK_1,05f1b1ef-ad2d-743b-27a9-60fcbe729834,2023-04-04 10:01:07+00,2023-04-04 08:00:00+00
587,DRAAS_DIAMOND_GB_MEMORY_UK_1,0603dbe4-69c3-d35a-bb61-21b8f11e18e8,2023-06-04 22:01:11+00,2023-06-04 20:00:00+00
591,DRAAS_DIAMOND_GB_MEMORY_UK_1,06088ab3-2a96-d9fc-5483-29d9edc1c29b,2023-03-24 22:01:02+00,2023-03-24 20:00:00+00
591,DRAAS_DIAMOND_GB_MEMORY_UK_1,061ae50c-eba3-5c0b-642d-a0c2638e4166,2023-04-03 08:01:36+00,2023-04-03 06:00:00+00
587,DRAAS_DIAMOND_GB_MEMORY_UK_1,06305fff-0c8b-3ae9-7756-61a98fb99a67,2023-05-01 16:01:34+00,2023-05-01 14:00:00+00
587,DRAAS_DIAMOND_GB_MEMORY_UK_1,063af827-80a7-6a34-302b-07c026fbb9c3,2023-06-07 21:01:32+00,2023-06-07 19:00:00+00
587,DRAAS_DIAMOND_GB_MEMORY_UK_1,063b08f1-40db-23f3-34f6-e6be52a368d4,2023-06-01 17:01:37+00,2023-06-01 15:00:00+00
591,DRAAS_DIAMOND_GB_MEMORY_UK_1,06487bc0-76b0-2274-5329-3b00feb0ba3f,2023-03-04 06:01:29+00,2023-03-04 04:00:00+00
587,DRAAS_DIAMOND_GB_MEMORY_UK_1,06510fcc-845d-b001-0316-079f7ee7f384,2023-05-17 17:01:01+00,2023-05-17 15:00:00+00
591,DRAAS_DIAMOND_GB_MEMORY_UK_1,06519c01-e266-6140-1f1b-a30ecc14ce7a,2023-02-26 15:01:08+00,2023-02-26 13:00:00+00
591,DRAAS_DIAMOND_GB_MEMORY_UK_1,065919b6-e477-a56a-5a3b-81f50a5cd974,2023-04-16 11:01:11+00,2023-04-16 09:00:00+00
587,DRAAS_DIAMOND_GB_MEMORY_UK_1,06594d2b-7574-dbaf-5607-afb82d7068d1,2023-05-14 15:01:13+00,2023-05-14 13:00:00+00
587,DRAAS_DIAMOND_GB_MEMORY_UK_1,06619cc3-79dc-8485-826b-f71f3cb2dd26,2023-06-14 19:01:19+00,2023-06-14 17:00:00+00
591,DRAAS_DIAMOND_GB_MEMORY_UK_1,068bde0d-99c5-4d7e-08a9-a19079c53bd7,2023-03-23 08:01:08+00,2023-03-23 06:00:00+00
587,DRAAS_DIAMOND_GB_MEMORY_UK_1,068cc792-89e3-622a-9d1e-43112c27720a,2023-06-12 08:01:41+00,2023-06-12 06:00:00+00
591,DRAAS_DIAMOND_GB_MEMORY_UK_1,06b20229-73a3-b8fe-74c4-cd6bd11a0932,2023-03-29 01:01:17+00,2023-03-28 23:00:00+00
591,DRAAS_DIAMOND_GB_MEMORY_UK_1,06f8bc5e-d105-8b14-0daf-92e36c9f09fd,2023-04-16 01:01:13+00,2023-04-15 23:00:00+00
591,DRAAS_DIAMOND_GB_MEMORY_UK_1,06f9a5e4-7b6e-5b0a-f266-dfbb681d6865,2023-03-05 23:01:47+00,2023-03-05 21:00:00+00
587,DRAAS_DIAMOND_GB_MEMORY_UK_1,06feb3c9-807d-bb68-0535-995ad5e93e73,2023-06-06 19:01:25+00,2023-06-06 17:00:00+00
587,DRAAS_DIAMOND_GB_MEMORY_UK_1,070aec53-4dd8-fe21-bddc-85c8def2b5c5,2023-04-27 19:01:42+00,2023-04-27 17:00:00+00
587,DRAAS_DIAMOND_GB_MEMORY_UK_1,07154d11-b39f-5984-d38f-53ff064dcb3a,2023-05-18 04:01:02+00,2023-05-18 02:00:00+00
587,DRAAS_DIAMOND_GB_MEMORY_UK_1,072bfe0e-9bb6-3e77-d05d-ce0717d91c48,2023-05-30 03:01:14+00,2023-05-30 01:00:00+00
591,DRAAS_DIAMOND_GB_MEMORY_UK_1,0731630d-388c-058d-7d75-8e7bf0f903a9,2023-03-17 05:01:23+00,2023-03-17 03:00:00+00
587,DRAAS_DIAMOND_GB_MEMORY_UK_1,073bb5d7-4e57-d4d7-5385-f214c467b6aa,2023-06-17 22:01:24+00,2023-06-17 20:00:00+00
591,DRAAS_DIAMOND_GB_MEMORY_UK_1,074271e9-1361-aac0-51c9-6a22d78f7962,2023-04-15 23:01:15+00,2023-04-15 21:00:00+00
587,DRAAS_DIAMOND_GB_MEMORY_UK_1,074d008e-5ca1-2e64-c609-bb2d5469141e,2023-05-14 17:01:11+00,2023-05-14 15:00:00+00
585,DRAAS_DIAMOND_GB_MEMORY_UK_1,076c7c69-fe38-f3a7-8984-371ebea9f472,2023-02-02 14:01:14+00,2023-02-02 12:00:00+00
591,DRAAS_DIAMOND_GB_MEMORY_UK_1,077afe91-5668-19c3-699c-8f79d19cecd5,2023-04-03 22:01:18+00,2023-04-03 20:00:00+00
587,DRAAS_DIAMOND_GB_MEMORY_UK_1,0796a541-2722-aefe-4137-503ff18ba9d2,2023-05-04 23:01:03+00,2023-05-04 21:00:00+00
591,DRAAS_DIAMOND_GB_MEMORY_UK_1,0797886f-0d33-ba73-4555-e0aef4d5ca9d,2023-03-12 16:01:34+00,2023-03-12 14:00:00+00
591,DRAAS_DIAMOND_GB_MEMORY_UK_1,07b4f381-9180-f75c-84cf-057ee4286d2a,2023-03-30 15:01:21+00,2023-03-30 13:00:00+00
591,DRAAS_DIAMOND_GB_MEMORY_UK_1,07d0bc19-e1df-558d-7f9e-9f31300bee3c,2023-04-09 20:01:35+00,2023-04-09 18:00:00+00
591,DRAAS_DIAMOND_GB_MEMORY_UK_1,07d6d66d-ad1d-7ab4-5f37-746adba9b8dc,2023-04-13 18:01:55+00,2023-04-13 16:00:00+00
587,DRAAS_DIAMOND_GB_MEMORY_UK_1,07e84d85-7488-fe6c-9e94-2bac153911a0,2023-05-23 04:01:04+00,2023-05-23 02:00:00+00
587,DRAAS_DIAMOND_GB_MEMORY_UK_1,07f7fcfa-ec34-58d0-04b0-8487276a2dea,2023-05-17 21:01:35+00,2023-05-17 19:00:00+00
591,DRAAS_DIAMOND_GB_MEMORY_UK_1,085a3544-ae98-5487-c394-d435c786559e,2023-04-10 10:01:47+00,2023-04-10 08:00:00+00
591,DRAAS_DIAMOND_GB_MEMORY_UK_1,085d51d9-88fa-0c9c-0f06-03ccea72ddd4,2023-02-28 21:01:20+00,2023-02-28 19:00:00+00
587,DRAAS_DIAMOND_GB_MEMORY_UK_1,088e830a-bdbe-ef5f-f9f1-13de9edf139b,2023-05-27 04:01:16+00,2023-05-27 02:00:00+00
585,DRAAS_DIAMOND_GB_MEMORY_UK_1,089b3119-a949-e6f9-26e4-40ff4af196ba,2023-02-14 05:01:19+00,2023-02-14 03:00:00+00
587,DRAAS_DIAMOND_GB_MEMORY_UK_1,08cd7ace-e360-64a5-8d2f-5e35149f851d,2023-05-30 08:01:21+00,2023-05-30 06:00:00+00
587,DRAAS_DIAMOND_GB_MEMORY_UK_1,08eab014-ef5c-36ab-a7b0-c3096e73cdcd,2023-05-29 10:01:31+00,2023-05-29 08:00:00+00
591,DRAAS_DIAMOND_GB_MEMORY_UK_1,090fa18f-7139-4724-b396-49188ec95aaf,2023-03-15 10:01:15+00,2023-03-15 08:00:00+00
587,DRAAS_DIAMOND_GB_MEMORY_UK_1,09109fe9-9970-639f-3989-7c0e9ef3bd4d,2023-06-01 18:01:54+00,2023-06-01 16:00:00+00
585,DRAAS_DIAMOND_GB_MEMORY_UK_1,091fb6d6-089b-08c9-c11a-f6b94d2f132e,2023-02-10 18:01:14+00,2023-02-10 16:00:00+00
591,DRAAS_DIAMOND_GB_MEMORY_UK_1,0931fe74-240c-ccfa-73a8-994c0aa9b13e,2023-03-30 02:01:39+00,2023-03-30 00:00:00+00
591,DRAAS_DIAMOND_GB_MEMORY_UK_1,0944b519-29c6-b41c-c6b6-680012c96332,2023-02-25 22:01:39+00,2023-02-25 20:00:00+00
591,DRAAS_DIAMOND_GB_MEMORY_UK_1,096b044d-3ff5-38ed-2e07-13da4ec652a9,2023-03-14 13:01:34+00,2023-03-14 11:00:00+00
591,DRAAS_DIAMOND_GB_MEMORY_UK_1,09747bbc-501f-de6b-2d18-ce9c711deea3,2023-02-28 04:01:18+00,2023-02-28 02:00:00+00
587,DRAAS_DIAMOND_GB_MEMORY_UK_1,097f03ee-4987-fdd5-7c56-926eb775430d,2023-05-14 05:01:37+00,2023-05-14 03:00:00+00
587,DRAAS_DIAMOND_GB_MEMORY_UK_1,09836dd4-e327-567e-45b8-6be34e087447,2023-05-15 20:01:29+00,2023-05-15 18:00:00+00
585,DRAAS_DIAMOND_GB_MEMORY_UK_1,099b275b-8a93-8e26-14c6-288c1f5a892f,2023-02-06 14:01:17+00,2023-02-06 12:00:00+00
587,DRAAS_DIAMOND_GB_MEMORY_UK_1,09f640b8-018a-b7d7-350f-ef99ba989120,2023-06-13 11:01:18+00,2023-06-13 09:00:00+00
587,DRAAS_DIAMOND_GB_MEMORY_UK_1,09f68ee9-ef2e-31f3-cf44-d1ac148e864f,2023-06-14 20:01:28+00,2023-06-14 18:00:00+00
591,DRAAS_DIAMOND_GB_MEMORY_UK_1,0a29b06c-b63b-703a-c1fd-8adb496d6a50,2023-02-20 06:01:50+00,2023-02-20 04:00:00+00
587,DRAAS_DIAMOND_GB_MEMORY_UK_1,0a2af64a-bd28-876e-e555-f95e6ca22ccf,2023-04-22 19:01:15+00,2023-04-22 17:00:00+00
587,DRAAS_DIAMOND_GB_MEMORY_UK_1,0a2debc0-22a0-d52d-5116-5acfde2eee9b,2023-05-25 11:01:04+00,2023-05-25 09:00:00+00
591,DRAAS_DIAMOND_GB_MEMORY_UK_1,0a2ebd56-52c9-652e-d428-681cf5e6e7e7,2023-04-21 06:01:26+00,2023-04-21 04:00:00+00
591,DRAAS_DIAMOND_GB_MEMORY_UK_1,0a42d12b-1ab4-a5b5-26fa-648f7ef8bdfd,2023-04-02 04:01:07+00,2023-04-02 02:00:00+00
591,DRAAS_DIAMOND_GB_MEMORY_UK_1,0a46aac7-5865-da73-e9df-4c7b44091fc4,2023-03-02 14:01:36+00,2023-03-02 12:00:00+00
587,DRAAS_DIAMOND_GB_MEMORY_UK_1,0a58f708-c899-dd84-8bc9-a331dbbe7087,2023-06-06 02:01:25+00,2023-06-06 00:00:00+00
585,DRAAS_DIAMOND_GB_MEMORY_UK_1,0a593fb9-b176-f9d0-87d5-551e8890389c,2023-02-16 03:01:39+00,2023-02-16 01:00:00+00
591,DRAAS_DIAMOND_GB_MEMORY_UK_1,0a714c40-3cb7-1c9c-217f-7674d5a6e490,2023-04-15 18:01:26+00,2023-04-15 16:00:00+00
587,DRAAS_DIAMOND_GB_MEMORY_UK_1,0a7a8833-ed40-acd5-a590-4fa8925cc63d,2023-05-05 23:01:16+00,2023-05-05 21:00:00+00
591,DRAAS_DIAMOND_GB_MEMORY_UK_1,0a9e6d91-2384-cc63-21d1-ab50bd2d37f9,2023-03-20 14:01:20+00,2023-03-20 12:00:00+00
587,DRAAS_DIAMOND_GB_MEMORY_UK_1,0aa6b886-d50a-d4b1-ca10-b80aa3947f16,2023-05-09 15:01:01+00,2023-05-09 13:00:00+00
587,DRAAS_DIAMOND_GB_MEMORY_UK_1,0aca585e-7ce8-2ea3-4e8d-01248d174d49,2023-06-06 06:01:22+00,2023-06-06 04:00:00+00
555,DRAAS_DIAMOND_GB_MEMORY_UK_1,0ad35eb2-63da-1bf3-5796-5331a27f782d,2023-06-11 21:01:19+00,2023-06-11 19:00:00+00
587,DRAAS_DIAMOND_GB_MEMORY_UK_1,0ad637cb-3e8e-372d-8483-b1ac102cd9d9,2023-05-12 18:01:22+00,2023-05-12 16:00:00+00
591,DRAAS_DIAMOND_GB_MEMORY_UK_1,0af6652b-171e-f0a3-d3fa-97a4e6ec53a0,2023-04-07 13:01:23+00,2023-04-07 11:00:00+00
587,DRAAS_DIAMOND_GB_MEMORY_UK_1,0b039f61-ecfc-5755-3899-56cf68dcb67b,2023-04-23 12:01:32+00,2023-04-23 10:00:00+00
591,DRAAS_DIAMOND_GB_MEMORY_UK_1,0b4cf805-5999-2c86-2bf9-aaec8d423bdd,2023-03-28 18:01:36+00,2023-03-28 16:00:00+00
587,DRAAS_DIAMOND_GB_MEMORY_UK_1,0b57f665-f073-9d66-b913-64acb36b51fa,2023-05-17 05:01:17+00,2023-05-17 03:00:00+00
587,DRAAS_DIAMOND_GB_MEMORY_UK_1,0b6707d8-fcf4-4ab7-613f-12b6775a4358,2023-05-21 00:01:23+00,2023-05-20 22:00:00+00
587,DRAAS_DIAMOND_GB_MEMORY_UK_1,0b9827ca-7079-15f7-546a-0e043b80d50b,2023-06-06 13:01:49+00,2023-06-06 11:00:00+00
591,DRAAS_DIAMOND_GB_MEMORY_UK_1,0bb4105c-1bec-9bb0-b21b-62a83f0d37bc,2023-03-16 03:01:34+00,2023-03-16 01:00:00+00
591,DRAAS_DIAMOND_GB_MEMORY_UK_1,0bdea914-4d7d-10cb-b716-b0ee75d9a935,2023-04-21 13:01:05+00,2023-04-21 11:00:00+00
591,DRAAS_DIAMOND_GB_MEMORY_UK_1,0c0b853b-5832-1039-f231-acecbf067997,2023-03-21 06:01:18+00,2023-03-21 04:00:00+00
