total_qty,uom,guid,createdAt,startdatetime
194,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,01b50259-9d73-b1ba-e540-6c0913eaa830,2023-02-19 14:01:31+00,2023-02-19 12:00:00+00
194,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,01ebd684-8348-48d1-30dc-3e1d0e4f29fb,2023-03-15 12:01:33+00,2023-03-15 10:00:00+00
322,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,01f4dd72-1f7c-59bc-a502-7cee3976ec20,2023-05-10 00:01:36+00,2023-05-09 22:00:00+00
322,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,01f63c5c-f05f-dcfe-1060-5a5d0330d5f3,2023-06-12 08:01:35+00,2023-06-12 06:00:00+00
322,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,01fa8ab0-0283-9712-489b-2b65cd6fc671,2023-04-19 07:02:04+00,2023-04-19 05:00:00+00
322,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,020ec55a-b845-1c5e-16b9-3977386acde6,2023-05-30 22:01:35+00,2023-05-30 20:00:00+00
194,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,022e66c8-e110-56fc-1852-3397f106f397,2023-02-04 04:01:18+00,2023-02-04 02:00:00+00
322,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,02410b39-57b5-1a1a-a07c-e623cf1caca2,2023-04-02 12:01:32+00,2023-04-02 10:00:00+00
194,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,025cecbe-09d1-fae4-b41a-353fda3eb385,2023-02-08 05:01:27+00,2023-02-08 03:00:00+00
322,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,027e3b06-eb88-0969-dc93-9960eb3f7d7c,2023-03-25 04:01:16+00,2023-03-25 02:00:00+00
322,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,02872586-48ad-46c2-54f5-bb5d156581ad,2023-03-24 22:01:40+00,2023-03-24 20:00:00+00
194,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,0291273f-f04c-3796-fbf3-0f8258733515,2023-02-23 01:01:42+00,2023-02-22 23:00:00+00
322,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,02915262-8d27-8935-9749-0e7e62e2362f,2023-03-28 08:01:58+00,2023-03-28 06:00:00+00
194,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,0291e3f1-bfd8-86ff-248a-b9f734bcef34,2023-03-01 19:01:23+00,2023-03-01 17:00:00+00
194,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,029998a4-6b1f-06ed-04fb-4645d8c3445d,2023-03-08 07:02:03+00,2023-03-08 05:00:00+00
322,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,02a81048-1e57-4058-c976-cfb675e0026d,2023-05-28 08:01:43+00,2023-05-28 06:00:00+00
322,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,02b9e56d-4aa9-3811-277e-a85ec4bc4802,2023-06-15 01:01:29+00,2023-06-14 23:00:00+00
194,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,02c12b16-f128-49ab-52ea-5faa79497409,2023-03-17 20:01:16+00,2023-03-17 18:00:00+00
194,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,02d97e76-d93f-3223-0358-9b3bec6384d2,2023-02-13 04:01:21+00,2023-02-13 02:00:00+00
194,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,02eda3ed-24e1-32f6-2a3a-2619c41c5c19,2023-03-18 04:01:16+00,2023-03-18 02:00:00+00
322,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,02f2f43b-6209-9f69-3897-a43be2edc0c1,2023-06-15 13:01:36+00,2023-06-15 11:00:00+00
322,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,031317e5-7014-2618-3c36-f6663046ef6d,2023-04-13 21:01:59+00,2023-04-13 19:00:00+00
322,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,03604e45-103a-f723-1efb-d284453825ad,2023-04-10 04:01:21+00,2023-04-10 02:00:00+00
322,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,03632ec7-1a15-f143-860d-5a319ad32313,2023-05-05 08:01:27+00,2023-05-05 06:00:00+00
322,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,036ed229-db93-7597-f791-c98d62021486,2023-05-25 13:01:30+00,2023-05-25 11:00:00+00
194,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,0371fbb8-d74f-2281-1603-9d873d906aca,2023-02-09 23:01:50+00,2023-02-09 21:00:00+00
322,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,03a72bd5-68c6-5260-0a7c-653eae81a979,2023-03-24 06:01:30+00,2023-03-24 04:00:00+00
194,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,03adeb79-18f9-7f70-6a49-ec02147fde3d,2023-03-08 01:01:28+00,2023-03-07 23:00:00+00
322,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,03c1ce37-c72f-d791-0c6a-0ae188cb2e1f,2023-06-13 00:02:01+00,2023-06-12 22:00:00+00
322,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,03e5582f-b375-56cc-a3f5-60080ff79666,2023-05-05 06:01:10+00,2023-05-05 04:00:00+00
322,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,03e84fe0-897b-72a7-ec6a-134ccbeaa55d,2023-05-14 13:01:24+00,2023-05-14 11:00:00+00
322,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,03faefc1-fabc-444e-6ae3-def823f65a91,2023-04-28 22:01:18+00,2023-04-28 20:00:00+00
322,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,041f4409-b187-2722-4987-3d6877fe8a18,2023-05-16 03:01:34+00,2023-05-16 01:00:00+00
322,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,0437207a-eb10-2e69-02b8-865caeffc503,2023-04-04 11:01:19+00,2023-04-04 09:00:00+00
322,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,045f0c05-a47d-1a91-2857-5ff482285de3,2023-05-07 16:01:14+00,2023-05-07 14:00:00+00
322,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,0485df92-09b5-4a0e-024b-6c9b543b1bac,2023-05-03 10:01:58+00,2023-05-03 08:00:00+00
322,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,048a6ab4-f857-0f3a-9205-1a790fdfd72b,2023-05-27 10:01:29+00,2023-05-27 08:00:00+00
322,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,048d1cb5-da6a-5146-5343-5d1a7fc5264d,2023-06-16 04:01:47+00,2023-06-16 02:00:00+00
322,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,04b79139-2ea2-5cfd-ef34-8f26d56fa5a9,2023-05-28 23:01:28+00,2023-05-28 21:00:00+00
194,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,04c24257-a9c9-56d4-777d-09eb727e7880,2023-03-19 11:01:39+00,2023-03-19 09:00:00+00
194,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,04feb466-ea09-8263-c573-cdb91e80844e,2023-02-16 21:01:45+00,2023-02-16 19:00:00+00
322,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,05058d49-1ca9-f81d-41c7-b24afe94c9a2,2023-05-14 18:01:29+00,2023-05-14 16:00:00+00
322,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,0508afa2-4954-a589-6675-05c04c0353a8,2023-05-11 19:01:22+00,2023-05-11 17:00:00+00
322,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,0519cf2a-0483-d40d-c5ec-2de7049a7723,2023-04-25 20:01:22+00,2023-04-25 18:00:00+00
322,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,052659bf-1b1c-272f-7df1-fe5e3e701ce6,2023-04-08 19:02:03+00,2023-04-08 17:00:00+00
322,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,054b17fe-79d4-1411-d797-8ef4bfabb5b5,2023-03-22 12:01:21+00,2023-03-22 10:00:00+00
322,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,05530f23-4c8f-2f14-2064-ac4c4fac619e,2023-04-08 15:01:35+00,2023-04-08 13:00:00+00
322,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,055fe36f-f9e9-b98e-6f16-71d33ff600b4,2023-05-05 09:01:18+00,2023-05-05 07:00:00+00
322,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,0560582d-1857-8d28-66e2-7b84643bb493,2023-04-09 16:01:57+00,2023-04-09 14:00:00+00
322,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,0595c024-a6c0-108d-b3d6-ba056a9aac46,2023-04-16 15:01:31+00,2023-04-16 13:00:00+00
194,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,0596a2c3-0354-8572-0ee0-7ea51b444657,2023-03-02 05:01:26+00,2023-03-02 03:00:00+00
194,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,05cf269b-5576-1fb2-856b-c73d9f778c2f,2023-03-09 00:01:31+00,2023-03-08 22:00:00+00
194,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,05df1f01-8a16-2bef-8fc8-b31f18110342,2023-02-28 10:01:40+00,2023-02-28 08:00:00+00
322,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,05e385a6-5c1b-09c4-fc37-91bb58b37b53,2023-04-15 20:01:51+00,2023-04-15 18:00:00+00
322,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,05e8dc18-d044-bf25-81aa-01e30de632ad,2023-05-14 07:01:47+00,2023-05-14 05:00:00+00
322,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,05ffe75b-cc51-2a91-227a-55152c99beeb,2023-05-04 19:01:17+00,2023-05-04 17:00:00+00
322,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,060e0cbd-a077-c4e4-e228-b9f52d0ceba5,2023-04-11 22:01:37+00,2023-04-11 20:00:00+00
322,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,06155060-c6fe-81ae-557f-34ec49d7fa84,2023-04-18 09:01:39+00,2023-04-18 07:00:00+00
322,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,0620cbda-a2dc-ff6f-33bd-d1a5fe061721,2023-05-24 12:01:39+00,2023-05-24 10:00:00+00
194,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,062fbd64-d718-c624-36d8-e5bb21a2ec6e,2023-02-21 04:01:42+00,2023-02-21 02:00:00+00
322,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,0645a1eb-18be-3108-9405-9db1326d7227,2023-06-01 13:01:42+00,2023-06-01 11:00:00+00
322,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,065b485f-4eda-6abb-d18b-1c49fe67a533,2023-05-20 20:01:21+00,2023-05-20 18:00:00+00
322,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,066763f9-6e89-c7ae-08eb-680068c3c586,2023-05-29 10:01:54+00,2023-05-29 08:00:00+00
322,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,0671325f-4733-d1ac-1c9f-52c3e920cf70,2023-05-06 14:01:31+00,2023-05-06 12:00:00+00
322,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,068ec0eb-a683-e4d0-e73f-fbde22a64163,2023-04-16 07:01:33+00,2023-04-16 05:00:00+00
322,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,0694dfe5-7922-29d7-f849-d5252be0044f,2023-06-10 02:01:20+00,2023-06-10 00:00:00+00
322,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,06b36377-7c79-4ff9-aeaf-79fbb81e3331,2023-03-29 15:01:59+00,2023-03-29 13:00:00+00
322,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,06b847cb-726a-2d29-1e16-36cda2074212,2023-04-29 00:01:29+00,2023-04-28 22:00:00+00
194,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,06cd4c82-b711-4d18-de9a-37d48b4058c5,2023-03-07 15:01:25+00,2023-03-07 13:00:00+00
322,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,06dc4c69-8c24-f231-6013-5e24423740a6,2023-04-08 00:01:37+00,2023-04-07 22:00:00+00
322,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,073519e9-7fa6-bc4b-4750-cab8c2964224,2023-05-08 17:01:25+00,2023-05-08 15:00:00+00
322,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,074a6df7-172a-1e9c-ab82-e1377e192ae6,2023-06-19 07:01:46+00,2023-06-19 05:00:00+00
194,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,07557bbf-58a7-7a86-2d0d-59d972f43cff,2023-02-23 11:01:45+00,2023-02-23 09:00:00+00
194,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,075c8b2b-cfa9-44ae-942f-ca230ea05e09,2023-02-26 19:01:31+00,2023-02-26 17:00:00+00
322,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,0763ed4d-2f0b-aef2-f90a-a0d55db99f52,2023-06-14 16:02:13+00,2023-06-14 14:00:00+00
194,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,076cf28f-5d24-694f-698d-65c1981b3444,2023-03-09 17:01:40+00,2023-03-09 15:00:00+00
322,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,0776cb21-249b-2cbd-ac0b-04d91639fa7c,2023-06-11 12:01:49+00,2023-06-11 10:00:00+00
194,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,0778e946-3a7b-e7cb-b907-b3328d03acbc,2023-03-15 03:01:36+00,2023-03-15 01:00:00+00
322,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,077aadac-a3f1-8609-34aa-aa98cb73ea36,2023-05-19 16:01:18+00,2023-05-19 14:00:00+00
322,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,0794ba2e-79e1-6373-8c05-3961593b1aa4,2023-04-04 10:01:17+00,2023-04-04 08:00:00+00
194,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,0795f925-4972-9eed-dbe3-75f2172dbc9b,2023-03-11 23:01:55+00,2023-03-11 21:00:00+00
194,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,07a72f6f-6b59-8ba9-9ea9-e88bb971a088,2023-03-05 12:01:11+00,2023-03-05 10:00:00+00
322,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,07b4c0e2-4a73-d179-f113-4c84df720de2,2023-06-05 15:01:40+00,2023-06-05 13:00:00+00
322,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,07bc1e07-afec-400e-17e5-1863eca0d83c,2023-05-13 16:01:34+00,2023-05-13 14:00:00+00
322,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,07c5a416-5d6e-bb51-b899-7648a82b21df,2023-04-15 16:01:23+00,2023-04-15 14:00:00+00
322,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,07ca4c61-30fb-a235-fc8b-fc1787455282,2023-04-11 21:01:37+00,2023-04-11 19:00:00+00
194,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,07dd2e3a-ff3f-929b-ec2b-de9854128841,2023-02-10 16:01:31+00,2023-02-10 14:00:00+00
194,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,07dfc84b-cde5-92d1-653b-357df1b67e60,2023-02-04 06:01:29+00,2023-02-04 04:00:00+00
322,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,07f4356a-4ade-888d-c32d-98fd401ca9e3,2023-04-04 21:01:33+00,2023-04-04 19:00:00+00
322,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,080bc7d7-5183-5399-fc9b-123a362363ac,2023-05-18 04:01:21+00,2023-05-18 02:00:00+00
322,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,081a9bf0-1602-8e59-02ee-41feee8358ba,2023-06-11 00:01:31+00,2023-06-10 22:00:00+00
322,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,082a6446-0235-cde9-2e70-d66fb8513003,2023-04-30 07:01:18+00,2023-04-30 05:00:00+00
322,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,0835d965-124f-53d6-6dab-a1e1b09f862e,2023-05-27 15:01:38+00,2023-05-27 13:00:00+00
322,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,084b7a0c-774a-6951-208f-0dbc4025aa53,2023-04-23 00:01:37+00,2023-04-22 22:00:00+00
322,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,085427c4-d9b7-4e41-b646-a55dfc2c9922,2023-06-13 09:01:35+00,2023-06-13 07:00:00+00
322,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,085979cc-24ca-9c81-305d-8314249b9889,2023-04-08 05:01:21+00,2023-04-08 03:00:00+00
322,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,08777cd3-d779-2150-65d4-c3e1559031b8,2023-04-05 15:01:47+00,2023-04-05 13:00:00+00
322,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,08799d3f-a649-95c1-ec71-96908186dca7,2023-04-03 19:01:38+00,2023-04-03 17:00:00+00
322,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,088ebcc4-02d5-cb38-b8e6-7f6a7c1379e0,2023-05-17 00:01:36+00,2023-05-16 22:00:00+00
322,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,0895202d-dd3f-5b57-3bc8-af8c477ce525,2023-06-16 01:01:36+00,2023-06-15 23:00:00+00
322,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,08a2102a-b4f5-6364-536b-41d1d529bc8c,2023-04-18 19:01:26+00,2023-04-18 17:00:00+00
194,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,08bda4ea-59fa-3ed8-e7c7-df8567965bda,2023-03-19 21:01:40+00,2023-03-19 19:00:00+00
322,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,08c3833b-de11-574b-ba59-c8a3c6e5c439,2023-05-08 13:01:51+00,2023-05-08 11:00:00+00
194,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,08c39e87-1c8f-9c84-ddd0-4a0d5da31312,2023-02-28 13:01:42+00,2023-02-28 11:00:00+00
322,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,08d2b5a8-b8e8-9bb2-36a3-9d6d06818c42,2023-06-16 00:01:45+00,2023-06-15 22:00:00+00
322,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,09012fd5-f68e-88bb-787c-74ae14b6a3ab,2023-03-28 10:02:18+00,2023-03-28 08:00:00+00
194,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,090750c8-a6eb-3b16-e787-826d7fba2b7a,2023-03-07 22:01:09+00,2023-03-07 20:00:00+00
322,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,090dc2dc-19d4-5bb0-b754-b6775bcb5153,2023-03-29 18:01:58+00,2023-03-29 16:00:00+00
194,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,091151c4-bfb2-b129-a84f-c66fe472e921,2023-03-12 03:01:49+00,2023-03-12 01:00:00+00
194,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,09141ea7-e467-4157-e1ee-fa866de61c1d,2023-02-26 15:01:35+00,2023-02-26 13:00:00+00
194,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,09206102-b8ff-4ec7-9882-c494d4ac95a2,2023-03-09 15:01:23+00,2023-03-09 13:00:00+00
322,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,09538d51-e7a0-3544-ac6f-ac8a71c2e829,2023-06-06 20:01:37+00,2023-06-06 18:00:00+00
322,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,097a3044-19af-883a-8672-b24bb701cbad,2023-04-02 07:01:50+00,2023-04-02 05:00:00+00
194,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,097d0826-608d-a107-67d8-7d78ea873adf,2023-03-02 13:01:31+00,2023-03-02 11:00:00+00
322,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,098749f1-2c4f-a622-1b86-895d13b51621,2023-05-27 01:01:34+00,2023-05-26 23:00:00+00
194,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,09914a3e-6c77-763c-5ee8-0a7a77529987,2023-02-13 00:01:23+00,2023-02-12 22:00:00+00
322,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,09b6fded-d11d-c20f-cb12-5ea8d9df3f02,2023-04-03 04:01:44+00,2023-04-03 02:00:00+00
194,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,09bd4bec-2d80-4b96-5b03-d20b21f1bc7e,2023-02-08 16:01:58+00,2023-02-08 14:00:00+00
322,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,09cabfd4-b9c1-a75b-90f7-f612ef364f33,2023-04-17 10:01:40+00,2023-04-17 08:00:00+00
322,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,09e9882f-eb7e-12cb-a961-22aa4662eb02,2023-03-29 23:02:01+00,2023-03-29 21:00:00+00
194,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,0a0971be-2693-70c7-449b-916f049e8f22,2023-02-26 01:01:21+00,2023-02-25 23:00:00+00
194,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,0a271d90-afa9-9a73-494b-4136f6ae8978,2023-02-11 08:01:38+00,2023-02-11 06:00:00+00
322,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,0a612637-a87f-67e4-31f0-ab417ab1e1ac,2023-05-09 16:01:23+00,2023-05-09 14:00:00+00
322,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,0a63aeab-6d14-9a0a-a7e0-05401977cc4a,2023-06-20 15:01:23+00,2023-06-20 13:00:00+00
194,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,0a7896b7-e071-0ba4-6b7a-3150b2061a33,2023-02-02 18:01:30+00,2023-02-02 16:00:00+00
322,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,0a890e24-7fd0-f1a9-4ac7-1dd32e0d02a0,2023-04-12 05:01:19+00,2023-04-12 03:00:00+00
322,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,0a98b8db-bf2c-ffbc-7c65-8c74046c8c0d,2023-04-02 23:01:48+00,2023-04-02 21:00:00+00
322,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,0aa3133b-f5e4-b53f-3222-61b8cbfaba50,2023-04-15 18:01:54+00,2023-04-15 16:00:00+00
194,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,0aab2bd4-758b-13b1-2b6b-05ef642ec606,2023-03-09 03:01:36+00,2023-03-09 01:00:00+00
322,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,0ace0cab-35e9-6bc6-0b33-e8ff5491800c,2023-04-05 10:01:59+00,2023-04-05 08:00:00+00
322,DRAAS_GOLD_GB_MEMORY_EU_GERMANY_1,0ad5459d-6705-ec5a-ba2e-18a0159e2c9a,2023-05-22 19:01:26+00,2023-05-22 17:00:00+00
