total_qty,uom,guid,createdAt,startdatetime
116,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,08145a7a-ea8f-4afb-3085-23d407efdb9d,2023-04-30 03:02:33+00,2023-04-30 01:00:00+00
116,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,081a6b72-9b6f-2e70-8190-c99876e117b4,2023-04-30 22:02:28+00,2023-04-30 20:00:00+00
116,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,08229d3e-46d0-bf35-ec1c-19d6391ef893,2023-03-07 08:03:04+00,2023-03-07 06:00:00+00
116,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,083ab789-3d48-3034-9b14-7727613a96f3,2023-06-02 11:03:11+00,2023-06-02 09:00:00+00
116,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,083e1d48-bc29-dc92-8ab8-e0d79a05d4f4,2023-04-11 08:03:00+00,2023-04-11 06:00:00+00
116,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,08495f42-9d05-715b-289d-31809f2ce88f,2023-04-21 03:02:24+00,2023-04-21 01:00:00+00
116,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,087a0c8e-ad60-890d-e434-7c276ede3383,2023-05-17 16:03:00+00,2023-05-17 14:00:00+00
116,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,08b7d41e-a9db-a389-da1e-79a0cd62d07e,2023-06-20 04:03:04+00,2023-06-20 02:00:00+00
116,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,08c0fe92-c93e-34fe-2264-3e57d6a1e13f,2023-03-26 03:02:48+00,2023-03-26 01:00:00+00
116,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,08e6f5df-c412-2493-54f2-2f235bcb6ebc,2023-02-23 06:02:38+00,2023-02-23 04:00:00+00
116,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,09121669-d09c-9426-2eab-3fdbfa4b5bdd,2023-02-22 04:02:49+00,2023-02-22 02:00:00+00
116,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,091ce864-7b51-1b76-e169-1f93d3c0a677,2023-03-19 12:02:25+00,2023-03-19 10:00:00+00
116,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,092b3d5d-b7ef-0010-6f57-37851767be7d,2023-05-02 16:02:41+00,2023-05-02 14:00:00+00
116,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,093fbf9b-f63d-188d-19b4-6cac65997fbe,2023-04-10 18:03:11+00,2023-04-10 16:00:00+00
116,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,095e8a1a-2ae3-0a91-ec06-b9b46bd3fe7b,2023-06-14 15:02:35+00,2023-06-14 13:00:00+00
116,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,0964c1a9-6b2c-6f50-ba67-8bfa708b59c2,2023-05-06 12:03:07+00,2023-05-06 10:00:00+00
116,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,0965af0c-5640-5e95-a94e-ad87895dbe83,2023-03-06 18:02:35+00,2023-03-06 16:00:00+00
116,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,096e8021-17e7-028e-5439-cef6bf2f53c7,2023-05-27 06:02:57+00,2023-05-27 04:00:00+00
116,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,09b559d5-242c-05ee-f37e-f61dbe401337,2023-02-05 05:02:53+00,2023-02-05 03:00:00+00
116,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,09daf3f0-2d6b-12d9-8726-cf1d77ce2413,2023-05-22 01:02:47+00,2023-05-21 23:00:00+00
116,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,09e14d02-3630-06a1-9372-5d2e4ccc8277,2023-04-10 11:02:33+00,2023-04-10 09:00:00+00
116,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,09e58246-9aea-3244-104d-135add623b96,2023-02-25 03:03:15+00,2023-02-25 01:00:00+00
116,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,0a1fcb72-5b65-5699-54dd-5582f738c799,2023-02-18 19:03:31+00,2023-02-18 17:00:00+00
116,DRAAS_DIAMOND_GB_MEMORY_US_EAST_1,0a323d79-f949-578d-4a28-d3dd70ef2bea,2023-06-14 05:03:24+00,2023-06-14 03:00:00+00
